open_ticket_id,open_ticket_title,open_ticket_priority,open_ticket_sla_class,open_ticket_issue_type,match_rank,matched_ticket_id,matched_ticket_title,matched_issue_type,matched_completed_by,matched_resolution_hours,matched_priority,similarity_score
T20260228.0002,Zoom meeting room setup,Critical,Service Request,SW:Support,5,T20260105.0003,Zoom meeting room setup,Triage,"Anderson, Scott",137.0,Low,1.0
T20260118.0001,Teams calls have audio echo,Medium,Medium,IT:Applications,1,T20251204.0021,Teams calls have audio echo,SW:Support,"Taylor, Mark",58.0,Medium,1.0
T20260118.0001,Teams calls have audio echo,Medium,Medium,IT:Applications,2,T20251205.0015,Teams calls have audio echo,IT:Hardware,"Moore, James",11.5,Medium,1.0
T20260118.0001,Teams calls have audio echo,Medium,Medium,IT:Applications,3,T20260211.0005,Teams calls have audio echo,SW:Support,"Moore, James",186.0,Medium,1.0
T20260118.0001,Teams calls have audio echo,Medium,Medium,IT:Applications,4,T20251205.0008,Teams calls have audio echo,IT:Applications,"Miller, Susan",169.5,Medium,1.0
T20260118.0001,Teams calls have audio echo,Medium,Medium,IT:Applications,5,T20260131.0004,Teams calls have audio echo,SW:Defect,"Anderson, Scott",132.0,Medium,1.0
T20251205.0003,Password reset request,High,Service Request,SW:Internal,1,T20251210.0013,Password reset request,IT:Hardware,"Taylor, Mark",190.5,Low,1.0
T20251205.0003,Password reset request,High,Service Request,SW:Internal,2,T20260218.0008,Password reset request,SW:Change,"Moore, James",128.0,Low,1.0
T20251205.0003,Password reset request,High,Service Request,SW:Internal,3,T20260226.0006,Password reset request,IT:Applications,"Miller, Susan",89.0,Low,1.0
T20251205.0003,Password reset request,High,Service Request,SW:Internal,4,T20260215.0014,Password reset request,SW:Defect,"Miller, Susan",11.0,Low,1.0
T20251205.0003,Password reset request,High,Service Request,SW:Internal,5,T20260223.0005,Password reset request,Triage,"Miller, Susan",29.0,Low,1.0
T20260131.0002,File recovery request,Critical,Service Request,Triage,1,T20260221.0011,File recovery request,IT:Applications,"Miller, Susan",126.0,Medium,1.0
T20260131.0002,File recovery request,Critical,Service Request,Triage,2,T20251228.0007,File recovery request,IT:Applications,"Taylor, Mark",113.0,Medium,1.0
T20260131.0002,File recovery request,Critical,Service Request,Triage,3,T20251215.0004,File recovery request,IT:Change,"Moore, James",68.0,Medium,1.0
T20260131.0002,File recovery request,Critical,Service Request,Triage,4,T20260203.0009,File recovery request,SW:Defect,"Anderson, Scott",141.5,Medium,1.0
T20260131.0002,File recovery request,Critical,Service Request,Triage,5,T20260107.0002,File recovery request,SW:Internal,"Miller, Susan",124.5,Medium,1.0
T20260212.0002,New employee laptop setup,High,Service Request,SW:Support,1,T20260218.0006,New employee laptop setup,IT:Change,"Taylor, Mark",119.0,Low,1.0
T20260212.0002,New employee laptop setup,High,Service Request,SW:Support,2,T20260222.0006,New employee laptop setup,Triage,"Anderson, Scott",11.5,Low,1.0
T20260212.0002,New employee laptop setup,High,Service Request,SW:Support,3,T20251223.0007,New employee laptop setup,SW:Defect,"Moore, James",168.5,Low,1.0
T20260212.0002,New employee laptop setup,High,Service Request,SW:Support,4,T20251210.0006,New employee laptop setup,SW:Defect,"Anderson, Scott",5.0,Low,1.0
T20260212.0002,New employee laptop setup,High,Service Request,SW:Support,5,T20251225.0005,New employee laptop setup,SW:Internal,"Moore, James",87.0,Low,1.0
T20260224.0001,OneDrive sync errors,Medium,Medium,SW:Internal,1,T20260113.0013,OneDrive sync errors,SW:Support,"Anderson, Scott",84.5,Medium,1.0
T20260224.0001,OneDrive sync errors,Medium,Medium,SW:Internal,2,T20260222.0013,OneDrive sync errors,SW:Defect,"Miller, Susan",14.0,Medium,1.0
T20260224.0001,OneDrive sync errors,Medium,Medium,SW:Internal,3,T20251225.0003,OneDrive sync errors,IT:Hardware,"Taylor, Mark",97.0,Medium,1.0
T20260224.0001,OneDrive sync errors,Medium,Medium,SW:Internal,4,T20260110.0006,OneDrive sync errors,SW:Support,"Taylor, Mark",95.5,Medium,1.0
T20260224.0001,OneDrive sync errors,Medium,Medium,SW:Internal,5,T20260208.0008,OneDrive sync errors,Triage,"Taylor, Mark",217.0,Medium,1.0
T20260113.0002,Desk phone not receiving calls,Critical,High,IT:Hardware,1,T20251231.0005,Desk phone not receiving calls,Triage,"Moore, James",207.5,Medium,1.0
T20260113.0002,Desk phone not receiving calls,Critical,High,IT:Hardware,2,T20260220.0009,Desk phone not receiving calls,SW:Internal,"Anderson, Scott",84.0,Medium,1.0
T20260113.0002,Desk phone not receiving calls,Critical,High,IT:Hardware,3,T20251221.0006,Desk phone not receiving calls,Triage,"Moore, James",150.0,Medium,1.0
T20260113.0002,Desk phone not receiving calls,Critical,High,IT:Hardware,4,T20260127.0006,Desk phone not receiving calls,IT:Applications,"Moore, James",113.0,Medium,1.0
T20260113.0002,Desk phone not receiving calls,Critical,High,IT:Hardware,5,T20260205.0005,Desk phone not receiving calls,IT:Change,"Taylor, Mark",56.0,Medium,1.0
T20260115.0003,QuickBooks not launching after update,High,Maintenance,SW:Support,1,T20260102.0008,QuickBooks not launching after update,IT:Hardware,"Miller, Susan",76.0,Medium,1.0
T20260115.0003,QuickBooks not launching after update,High,Maintenance,SW:Support,2,T20260106.0003,QuickBooks not launching after update,SW:Change,"Moore, James",11.0,Medium,1.0
T20260115.0003,QuickBooks not launching after update,High,Maintenance,SW:Support,3,T20251221.0008,QuickBooks not launching after update,SW:Internal,"Anderson, Scott",55.0,Medium,1.0
T20260115.0003,QuickBooks not launching after update,High,Maintenance,SW:Support,4,T20260219.0007,QuickBooks not launching after update,IT:Hardware,"Moore, James",93.0,Medium,1.0
T20260115.0003,QuickBooks not launching after update,High,Maintenance,SW:Support,5,T20251203.0004,QuickBooks not launching after update,SW:Defect,"Taylor, Mark",150.0,Medium,1.0
T20260221.0001,Request to install project management software,Low,Service Request,IT:Applications,1,T20260216.0012,Request to install project management software,IT:Hardware,"Anderson, Scott",120.0,Low,1.0
T20260221.0001,Request to install project management software,Low,Service Request,IT:Applications,2,T20260110.0002,Request to install project management software,IT:Hardware,"Anderson, Scott",32.5,Low,1.0
T20260221.0001,Request to install project management software,Low,Service Request,IT:Applications,3,T20260125.0005,Request to install project management software,SW:Internal,"Taylor, Mark",100.0,Low,1.0
T20260221.0001,Request to install project management software,Low,Service Request,IT:Applications,4,T20260104.0002,Request to install project management software,SW:Defect,"Miller, Susan",43.5,Low,1.0
T20260221.0001,Request to install project management software,Low,Service Request,IT:Applications,5,T20260208.0006,Request to install project management software,SW:Support,"Miller, Susan",4.5,Low,1.0
T20251216.0001,MFA not working on mobile device,Medium,Service Request,Triage,1,T20251211.0011,MFA not working on mobile device,SW:Change,"Miller, Susan",15.5,High,1.0
T20251216.0001,MFA not working on mobile device,Medium,Service Request,Triage,2,T20260121.0005,MFA not working on mobile device,IT:Change,"Taylor, Mark",18.5,High,1.0
T20251216.0001,MFA not working on mobile device,Medium,Service Request,Triage,3,T20260111.0004,MFA not working on mobile device,Triage,"Anderson, Scott",87.5,High,1.0
T20251216.0001,MFA not working on mobile device,Medium,Service Request,Triage,4,T20260202.0005,MFA not working on mobile device,SW:Support,"Taylor, Mark",89.0,High,1.0
T20251216.0001,MFA not working on mobile device,Medium,Service Request,Triage,5,T20260221.0009,MFA not working on mobile device,IT:Hardware,"Taylor, Mark",214.0,High,1.0
T20260206.0001,Request for additional monitor,Low,Service Request,SW:Support,1,T20260218.0007,Request for additional monitor,Triage,"Moore, James",80.0,Low,1.0
T20260206.0001,Request for additional monitor,Low,Service Request,SW:Support,2,T20251224.0004,Request for additional monitor,IT:Hardware,"Anderson, Scott",64.0,Low,1.0
T20260206.0001,Request for additional monitor,Low,Service Request,SW:Support,3,T20260220.0014,Request for additional monitor,SW:Defect,"Miller, Susan",107.5,Low,1.0
T20260206.0001,Request for additional monitor,Low,Service Request,SW:Support,4,T20260104.0006,Request for additional monitor,SW:Change,"Miller, Susan",26.0,Low,1.0
T20260206.0001,Request for additional monitor,Low,Service Request,SW:Support,5,T20260116.0016,Request for additional monitor,SW:Internal,"Anderson, Scott",174.0,Low,1.0
T20260217.0001,Teams calls have audio echo,Medium,Medium,SW:Defect,1,T20251204.0021,Teams calls have audio echo,SW:Support,"Taylor, Mark",58.0,Medium,1.0
T20260217.0001,Teams calls have audio echo,Medium,Medium,SW:Defect,2,T20251205.0015,Teams calls have audio echo,IT:Hardware,"Moore, James",11.5,Medium,1.0
T20260217.0001,Teams calls have audio echo,Medium,Medium,SW:Defect,3,T20260211.0005,Teams calls have audio echo,SW:Support,"Moore, James",186.0,Medium,1.0
T20260217.0001,Teams calls have audio echo,Medium,Medium,SW:Defect,4,T20251205.0008,Teams calls have audio echo,IT:Applications,"Miller, Susan",169.5,Medium,1.0
T20260217.0001,Teams calls have audio echo,Medium,Medium,SW:Defect,5,T20260131.0004,Teams calls have audio echo,SW:Defect,"Anderson, Scott",132.0,Medium,1.0
T20260121.0001,Monitor flickering on docking station,High,High,SW:Internal,1,T20251206.0008,Monitor flickering on docking station,SW:Change,"Taylor, Mark",162.0,Medium,1.0
T20260121.0001,Monitor flickering on docking station,High,High,SW:Internal,2,T20251210.0014,Monitor flickering on docking station,IT:Change,"Taylor, Mark",124.0,Medium,1.0
T20260121.0001,Monitor flickering on docking station,High,High,SW:Internal,3,T20251212.0004,Monitor flickering on docking station,SW:Change,"Miller, Susan",98.5,Medium,1.0
T20260121.0001,Monitor flickering on docking station,High,High,SW:Internal,4,T20251208.0004,Monitor flickering on docking station,SW:Support,"Anderson, Scott",60.0,Medium,1.0
T20260121.0001,Monitor flickering on docking station,High,High,SW:Internal,5,T20260115.0004,Monitor flickering on docking station,IT:Applications,"Moore, James",165.0,Medium,1.0
T20251227.0001,MFA not working on mobile device,Low,Low,SW:Internal,1,T20251211.0011,MFA not working on mobile device,SW:Change,"Miller, Susan",15.5,High,1.0
T20251227.0001,MFA not working on mobile device,Low,Low,SW:Internal,2,T20260121.0005,MFA not working on mobile device,IT:Change,"Taylor, Mark",18.5,High,1.0
T20251227.0001,MFA not working on mobile device,Low,Low,SW:Internal,3,T20260111.0004,MFA not working on mobile device,Triage,"Anderson, Scott",87.5,High,1.0
T20251227.0001,MFA not working on mobile device,Low,Low,SW:Internal,4,T20260202.0005,MFA not working on mobile device,SW:Support,"Taylor, Mark",89.0,High,1.0
T20251227.0001,MFA not working on mobile device,Low,Low,SW:Internal,5,T20260221.0009,MFA not working on mobile device,IT:Hardware,"Taylor, Mark",214.0,High,1.0
T20260212.0003,Request to install project management software,Low,Service Request,SW:Change,1,T20260216.0012,Request to install project management software,IT:Hardware,"Anderson, Scott",120.0,Low,1.0
T20260212.0003,Request to install project management software,Low,Service Request,SW:Change,2,T20260110.0002,Request to install project management software,IT:Hardware,"Anderson, Scott",32.5,Low,1.0
T20260212.0003,Request to install project management software,Low,Service Request,SW:Change,3,T20260125.0005,Request to install project management software,SW:Internal,"Taylor, Mark",100.0,Low,1.0
T20260212.0003,Request to install project management software,Low,Service Request,SW:Change,4,T20260104.0002,Request to install project management software,SW:Defect,"Miller, Susan",43.5,Low,1.0
T20260212.0003,Request to install project management software,Low,Service Request,SW:Change,5,T20260208.0006,Request to install project management software,SW:Support,"Miller, Susan",4.5,Low,1.0
T20260205.0002,MFA not working on mobile device,Medium,Service Request,SW:Defect,1,T20251211.0011,MFA not working on mobile device,SW:Change,"Miller, Susan",15.5,High,1.0
T20260205.0002,MFA not working on mobile device,Medium,Service Request,SW:Defect,2,T20260121.0005,MFA not working on mobile device,IT:Change,"Taylor, Mark",18.5,High,1.0
T20260205.0002,MFA not working on mobile device,Medium,Service Request,SW:Defect,3,T20260111.0004,MFA not working on mobile device,Triage,"Anderson, Scott",87.5,High,1.0
T20260205.0002,MFA not working on mobile device,Medium,Service Request,SW:Defect,4,T20260202.0005,MFA not working on mobile device,SW:Support,"Taylor, Mark",89.0,High,1.0
T20260205.0002,MFA not working on mobile device,Medium,Service Request,SW:Defect,5,T20260221.0009,MFA not working on mobile device,IT:Hardware,"Taylor, Mark",214.0,High,1.0
T20260125.0002,Slow computer performance,Critical,Service Request,IT:Change,1,T20251221.0005,Slow computer performance,Triage,"Miller, Susan",219.0,Medium,1.0
T20260125.0002,Slow computer performance,Critical,Service Request,IT:Change,2,T20251216.0008,Slow computer performance,SW:Change,"Miller, Susan",158.5,Medium,1.0
T20260125.0002,Slow computer performance,Critical,Service Request,IT:Change,3,T20260114.0006,Slow computer performance,IT:Hardware,"Moore, James",173.0,Medium,1.0
T20260125.0002,Slow computer performance,Critical,Service Request,IT:Change,4,T20260224.0004,Slow computer performance,SW:Change,"Miller, Susan",127.0,Medium,1.0
T20260125.0002,Slow computer performance,Critical,Service Request,IT:Change,5,T20260117.0008,Slow computer performance,SW:Support,"Miller, Susan",186.0,Medium,1.0
T20251229.0003,Zoom meeting room setup,Low,Service Request,IT:Applications,1,T20251209.0009,Zoom meeting room setup,SW:Support,"Taylor, Mark",33.5,Low,1.0
T20251229.0003,Zoom meeting room setup,Low,Service Request,IT:Applications,2,T20260119.0014,Zoom meeting room setup,IT:Change,"Taylor, Mark",57.0,Low,1.0
T20251229.0003,Zoom meeting room setup,Low,Service Request,IT:Applications,3,T20260124.0006,Zoom meeting room setup,IT:Change,"Anderson, Scott",92.5,Low,1.0
T20251229.0003,Zoom meeting room setup,Low,Service Request,IT:Applications,4,T20260110.0012,Zoom meeting room setup,SW:Internal,"Moore, James",81.0,Low,1.0
T20251229.0003,Zoom meeting room setup,Low,Service Request,IT:Applications,5,T20260105.0003,Zoom meeting room setup,Triage,"Anderson, Scott",137.0,Low,1.0
T20260111.0002,Wi-Fi connectivity issues in conference room B,Medium,Medium,SW:Internal,1,T20260110.0007,Wi-Fi connectivity issues in conference room B,SW:Support,"Miller, Susan",173.0,Medium,1.0
T20260111.0002,Wi-Fi connectivity issues in conference room B,Medium,Medium,SW:Internal,2,T20260110.0013,Wi-Fi connectivity issues in conference room B,Triage,"Anderson, Scott",160.0,Medium,1.0
T20260111.0002,Wi-Fi connectivity issues in conference room B,Medium,Medium,SW:Internal,3,T20260128.0006,Wi-Fi connectivity issues in conference room B,SW:Change,"Anderson, Scott",121.0,Medium,1.0
T20260111.0002,Wi-Fi connectivity issues in conference room B,Medium,Medium,SW:Internal,4,T20251212.0007,Wi-Fi connectivity issues in conference room B,SW:Change,"Anderson, Scott",175.0,Medium,1.0
T20260111.0002,Wi-Fi connectivity issues in conference room B,Medium,Medium,SW:Internal,5,T20251217.0009,Wi-Fi connectivity issues in conference room B,SW:Defect,"Anderson, Scott",162.0,Medium,1.0
T20260220.0005,Software license expired for Adobe Acrobat,High,Service Request,IT:Change,1,T20260204.0006,Software license expired for Adobe Acrobat,IT:Applications,"Moore, James",1.0,Low,1.0
T20260220.0005,Software license expired for Adobe Acrobat,High,Service Request,IT:Change,2,T20260102.0002,Software license expired for Adobe Acrobat,SW:Defect,"Taylor, Mark",127.0,Low,1.0
T20260220.0005,Software license expired for Adobe Acrobat,High,Service Request,IT:Change,3,T20260129.0006,Software license expired for Adobe Acrobat,SW:Internal,"Miller, Susan",169.0,Low,1.0
T20260220.0005,Software license expired for Adobe Acrobat,High,Service Request,IT:Change,4,T20260114.0011,Software license expired for Adobe Acrobat,IT:Hardware,"Moore, James",111.0,Low,1.0
T20260220.0005,Software license expired for Adobe Acrobat,High,Service Request,IT:Change,5,T20251231.0010,Software license expired for Adobe Acrobat,Triage,"Moore, James",168.5,Low,1.0
